team,season,role,position,shirt_number,full_name,country,is_overseas,birthdate
FC Barcelona,1969/1970,Player,Forward,,Alfonseda,Spain,0,1948-03-04
FC Barcelona,1969/1970,Player,Goalkeeper,,Sadurní,Spain,0,1941-04-03
FC Barcelona,1969/1970,Player,Goalkeeper,,Reina,Spain,0,1946-01-21
FC Barcelona,1969/1970,Staff,Manager,,Vic Buckingham,England,1,1915-10-23
FC Barcelona,1969/1970,Player,Midfielder,,Fusté,Spain,0,1941-04-15
FC Barcelona,1969/1970,Player,Midfielder,,Rifé,Spain,0,1942-02-04
FC Barcelona,1969/1970,Player,Midfielder,,Gallego,Spain,0,1944-03-04
FC Barcelona,1969/1970,Player,Midfielder,,Zabalza,Spain,0,1944-04-13
FC Barcelona,1969/1970,Player,Midfielder,,Juan Carlos,Spain,0,1945-02-14
FC Barcelona,1969/1970,Player,Midfielder,,Martí Filosía,Spain,0,1945-09-15
FC Barcelona,1969/1970,Player,Midfielder,,Ramoni,Spain,0,1946-08-19
FC Barcelona,1969/1970,Player,Midfielder,,Rexach,Spain,0,1947-01-13
FC Barcelona,1969/1970,Player,Midfielder,,Castro,Spain,0,1947-05-16
FC Barcelona,1969/1970,Player,Midfielder,,Castany,Spain,0,1948-08-30
FC Barcelona,1968/1969,Player,Defender,,Eladio,Spain,0,1940-11-18
FC Barcelona,1968/1969,Player,Defender,,Torres,Spain,0,1943-07-29
FC Barcelona,1968/1969,Player,Defender,,Franch,Spain,0,1943-08-01
FC Barcelona,1968/1969,Player,Defender,,Pedro Fernández,Paraguay,1,1946-04-29
FC Barcelona,1968/1969,Player,Forward,,Jorge Mendonça,Angola,1,1938-09-19
FC Barcelona,1968/1969,Player,Forward,,Zaldúa,Spain,0,1941-12-15
FC Barcelona,1968/1969,Player,Forward,,Francisco Nieto,Spain,0,1943-06-04
FC Barcelona,1968/1969,Player,Forward,,Palau,Spain,0,1943-09-25
FC Barcelona,1968/1969,Player,Forward,,Pellicer,Spain,0,1944-05-12
FC Barcelona,1968/1969,Player,Forward,,Juanito,Spain,0,1946-02-10
FC Barcelona,1968/1969,Player,Goalkeeper,,Sadurní,Spain,0,1941-04-03
FC Barcelona,1968/1969,Player,Goalkeeper,,Reina,Spain,0,1946-01-21
FC Barcelona,1968/1969,Staff,Manager,,Artigas,Spain,0,1918-02-20
FC Barcelona,1968/1969,Player,Midfielder,,Ferran Olivella,Spain,0,1936-06-22
FC Barcelona,1968/1969,Player,Midfielder,,Pereda,Spain,0,1938-06-15
FC Barcelona,1968/1969,Player,Midfielder,,Fusté,Spain,0,1941-04-15
FC Barcelona,1968/1969,Player,Midfielder,,Rifé,Spain,0,1942-02-04
FC Barcelona,1968/1969,Player,Midfielder,,Gallego,Spain,0,1944-03-04
FC Barcelona,1968/1969,Player,Midfielder,,Zabalza,Spain,0,1944-04-13
FC Barcelona,1968/1969,Player,Midfielder,,Juan Carlos,Spain,0,1945-02-14
FC Barcelona,1968/1969,Player,Midfielder,,Martí Filosía,Spain,0,1945-09-15
FC Barcelona,1968/1969,Player,Midfielder,,Rexach,Spain,0,1947-01-13
FC Barcelona,1968/1969,Player,Midfielder,,Castro,Spain,0,1947-05-16
FC Barcelona,1967/1968,Player,Defender,,Julio Benítez,Uruguay,1,1940-10-01
FC Barcelona,1967/1968,Player,Defender,,Eladio,Spain,0,1940-11-18
FC Barcelona,1967/1968,Player,Defender,,Borrás,Spain,0,1942-12-07
FC Barcelona,1967/1968,Player,Defender,,Torres,Spain,0,1943-07-29
FC Barcelona,1967/1968,Player,Defender,,Pedro Fernández,Paraguay,1,1946-04-29
FC Barcelona,1967/1968,Player,Forward,,Jorge Mendonça,Angola,1,1938-09-19
FC Barcelona,1967/1968,Player,Forward,,Jiménez,Spain,0,1941-12-14
FC Barcelona,1967/1968,Player,Forward,,Zaldúa,Spain,0,1941-12-15
FC Barcelona,1967/1968,Player,Forward,,Vidal,Spain,0,1943-07-12
FC Barcelona,1967/1968,Player,Forward,,Pellicer,Spain,0,1944-05-12
FC Barcelona,1967/1968,Player,Forward,,Pujol,Spain,0,1947-05-25
FC Barcelona,1967/1968,Player,Goalkeeper,,Sadurní,Spain,0,1941-04-03
FC Barcelona,1967/1968,Player,Goalkeeper,,Reina,Spain,0,1946-01-21
FC Barcelona,1967/1968,Staff,Manager,,Artigas,Spain,0,1918-02-20
FC Barcelona,1967/1968,Player,Midfielder,,Lucien Müller,France,1,1934-09-03
FC Barcelona,1967/1968,Player,Midfielder,,Ferran Olivella,Spain,0,1936-06-22
FC Barcelona,1967/1968,Player,Midfielder,,Pereda,Spain,0,1938-06-15
FC Barcelona,1967/1968,Player,Midfielder,,Torrent,Spain,0,1941-01-06
FC Barcelona,1967/1968,Player,Midfielder,,Fusté,Spain,0,1941-04-15
FC Barcelona,1967/1968,Player,Midfielder,,Oliveros,Spain,0,1941-10-27
FC Barcelona,1967/1968,Player,Midfielder,,Rifé,Spain,0,1942-02-04
FC Barcelona,1967/1968,Player,Midfielder,,Gallego,Spain,0,1944-03-04
FC Barcelona,1967/1968,Player,Midfielder,,Zabalza,Spain,0,1944-04-13
FC Barcelona,1967/1968,Player,Midfielder,,Martí Filosía,Spain,0,1945-09-15
FC Barcelona,1967/1968,Player,Midfielder,,Rexach,Spain,0,1947-01-13
FC Barcelona,1966/1967,Player,Defender,,Foncho,Spain,0,1939-04-29
FC Barcelona,1966/1967,Player,Defender,,Julio Benítez,Uruguay,1,1940-10-01
FC Barcelona,1966/1967,Player,Defender,,Eladio,Spain,0,1940-11-18
FC Barcelona,1966/1967,Player,Defender,,Borrás,Spain,0,1942-12-07
FC Barcelona,1966/1967,Player,Defender,,Montesinos,Spain,0,1943-05-31
FC Barcelona,1966/1967,Player,Defender,,Torres,Spain,0,1943-07-29
FC Barcelona,1966/1967,Player,Forward,,Juan Seminario,Peru,1,1936-07-22
FC Barcelona,1966/1967,Player,Forward,,Zaballa,Spain,0,1938-07-29
FC Barcelona,1966/1967,Player,Forward,,Silva Batuta,Brazil,1,1940-01-02
FC Barcelona,1966/1967,Player,Forward,,Zaldúa,Spain,0,1941-12-15
FC Barcelona,1966/1967,Player,Forward,,Vidal,Spain,0,1943-07-12
FC Barcelona,1966/1967,Player,Forward,,Pujol,Spain,0,1947-05-25
FC Barcelona,1966/1967,Player,Goalkeeper,,Sadurní,Spain,0,1941-04-03
FC Barcelona,1966/1967,Player,Goalkeeper,,Reina,Spain,0,1946-01-21
FC Barcelona,1966/1967,Staff,Manager,,Roque Olsen,Argentina,1,1925-09-09
FC Barcelona,1966/1967,Player,Midfielder,,Lucien Müller,France,1,1934-09-03
FC Barcelona,1966/1967,Player,Midfielder,,Ferran Olivella,Spain,0,1936-06-22
FC Barcelona,1966/1967,Player,Midfielder,,Pereda,Spain,0,1938-06-15
FC Barcelona,1966/1967,Player,Midfielder,,Eduardo Endériz,Uruguay,1,1940-07-28
FC Barcelona,1966/1967,Player,Midfielder,,Fusté,Spain,0,1941-04-15
FC Barcelona,1966/1967,Player,Midfielder,,Rifé,Spain,0,1942-02-04
FC Barcelona,1966/1967,Player,Midfielder,,Pedro Mas,Spain,0,1943-05-24
FC Barcelona,1966/1967,Player,Midfielder,,Gallego,Spain,0,1944-03-04
FC Barcelona,1966/1967,Player,Midfielder,,Martí Filosía,Spain,0,1945-09-15
FC Barcelona,1966/1967,Player,Midfielder,,Rexach,Spain,0,1947-01-13
FC Barcelona,1965/1966,Player,Defender,,Gracia,Spain,0,1932-03-27
FC Barcelona,1965/1966,Player,Defender,,Rodri,Spain,0,1934-03-08
FC Barcelona,1965/1966,Player,Defender,,Foncho,Spain,0,1939-04-29
FC Barcelona,1965/1966,Player,Defender,,Julio Benítez,Uruguay,1,1940-10-01
FC Barcelona,1965/1966,Player,Defender,,Eladio,Spain,0,1940-11-18
FC Barcelona,1965/1966,Player,Defender,,Montesinos,Spain,0,1943-05-31
FC Barcelona,1965/1966,Player,Defender,,Torres,Spain,0,1943-07-29
FC Barcelona,1965/1966,Player,Forward,,Sándor Kocsis,Hungary,1,1929-09-23
FC Barcelona,1965/1966,Player,Forward,,Juan Seminario,Peru,1,1936-07-22
FC Barcelona,1965/1966,Player,Forward,,Serafín,Spain,0,1936-10-17
FC Barcelona,1965/1966,Player,Forward,,Zaballa,Spain,0,1938-07-29
FC Barcelona,1965/1966,Player,Forward,,Vicente González,Spain,0,1941-09-17
FC Barcelona,1965/1966,Player,Forward,,Zaldúa,Spain,0,1941-12-15
FC Barcelona,1965/1966,Player,Forward,,Vidal,Spain,0,1943-07-12
FC Barcelona,1965/1966,Player,Forward,,Pujol,Spain,0,1947-05-25
FC Barcelona,1965/1966,Player,Goalkeeper,,Pesudo,Spain,0,1936-06-01
FC Barcelona,1965/1966,Player,Goalkeeper,,Sadurní,Spain,0,1941-04-03
FC Barcelona,1965/1966,Player,Goalkeeper,,Reina,Spain,0,1946-01-21
FC Barcelona,1965/1966,Staff,Manager,,Roque Olsen,Argentina,1,1925-09-09
FC Barcelona,1965/1966,Player,Midfielder,,Martí Vergés,Spain,0,1934-03-08
FC Barcelona,1965/1966,Player,Midfielder,,Lucien Müller,France,1,1934-09-03
FC Barcelona,1965/1966,Player,Midfielder,,Ferran Olivella,Spain,0,1936-06-22
FC Barcelona,1965/1966,Player,Midfielder,,Pereda,Spain,0,1938-06-15
FC Barcelona,1965/1966,Player,Midfielder,,Fusté,Spain,0,1941-04-15
FC Barcelona,1965/1966,Player,Midfielder,,Rifé,Spain,0,1942-02-04
FC Barcelona,1965/1966,Player,Midfielder,,Pedro Mas,Spain,0,1943-05-24
FC Barcelona,1965/1966,Player,Midfielder,,Gallego,Spain,0,1944-03-04
FC Barcelona,1964/1965,Player,Defender,,Joan Segarra,Spain,0,1927-11-15
FC Barcelona,1964/1965,Player,Defender,,Gracia,Spain,0,1932-03-27
FC Barcelona,1964/1965,Player,Defender,,Rodri,Spain,0,1934-03-08
FC Barcelona,1964/1965,Player,Defender,,Foncho,Spain,0,1939-04-29
FC Barcelona,1964/1965,Player,Defender,,Julio Benítez,Uruguay,1,1940-10-01
FC Barcelona,1964/1965,Player,Defender,,Eladio,Spain,0,1940-11-18
FC Barcelona,1964/1965,Player,Forward,,Sándor Kocsis,Hungary,1,1929-09-23
FC Barcelona,1964/1965,Player,Forward,,Juan Seminario,Peru,1,1936-07-22
FC Barcelona,1964/1965,Player,Forward,,Cayetano Ré,Paraguay,1,1938-02-07
FC Barcelona,1964/1965,Player,Forward,,Camps,Spain,0,1938-05-24
FC Barcelona,1964/1965,Player,Forward,,Zaballa,Spain,0,1938-07-29
FC Barcelona,1964/1965,Player,Forward,,Fernand Goyvaerts,Belgium,1,1938-10-24
FC Barcelona,1964/1965,Player,Forward,,Vicente González,Spain,0,1941-09-17
FC Barcelona,1964/1965,Player,Forward,,Vidal,Spain,0,1943-07-12
FC Barcelona,1964/1965,Player,Forward,,Lauro Mosquera,Colombia,1,
FC Barcelona,1964/1965,Player,Goalkeeper,,Pesudo,Spain,0,1936-06-01
FC Barcelona,1964/1965,Player,Goalkeeper,,Sadurní,Spain,0,1941-04-03
FC Barcelona,1964/1965,Player,Goalkeeper,,Comas,Spain,0,1942-12-01
FC Barcelona,1964/1965,Staff,Manager,,Sasot,Spain,0,1918-01-21
FC Barcelona,1964/1965,Player,Midfielder,,Garay,Spain,0,1930-09-10
FC Barcelona,1964/1965,Player,Midfielder,,Martí Vergés,Spain,0,1934-03-08
FC Barcelona,1964/1965,Player,Midfielder,,Ferran Olivella,Spain,0,1936-06-22
FC Barcelona,1964/1965,Player,Midfielder,,Pereda,Spain,0,1938-06-15
FC Barcelona,1964/1965,Player,Midfielder,,Torrent,Spain,0,1941-01-06
FC Barcelona,1964/1965,Player,Midfielder,,Fusté,Spain,0,1941-04-15
FC Barcelona,1964/1965,Player,Midfielder,,Rifé,Spain,0,1942-02-04
FC Barcelona,1963/1964,Player,Defender,,Joan Segarra,Spain,0,1927-11-15
FC Barcelona,1963/1964,Player,Defender,,Gracia,Spain,0,1932-03-27
FC Barcelona,1963/1964,Player,Defender,,Gensana,Spain,0,1936-06-03
FC Barcelona,1963/1964,Player,Defender,,Foncho,Spain,0,1939-04-29
FC Barcelona,1963/1964,Player,Defender,,Julio Benítez,Uruguay,1,1940-10-01
FC Barcelona,1963/1964,Player,Defender,,Eladio,Spain,0,1940-11-18
FC Barcelona,1963/1964,Player,Defender,,Montesinos,Spain,0,1943-05-31
FC Barcelona,1963/1964,Player,Forward,,Sándor Kocsis,Hungary,1,1929-09-23
FC Barcelona,1963/1964,Player,Forward,,Cayetano Ré,Paraguay,1,1938-02-07
FC Barcelona,1963/1964,Player,Forward,,Camps,Spain,0,1938-05-24
FC Barcelona,1963/1964,Player,Forward,,Zaballa,Spain,0,1938-07-29
FC Barcelona,1963/1964,Player,Forward,,Fernand Goyvaerts,Belgium,1,1938-10-24
FC Barcelona,1963/1964,Player,Forward,,Luis Cubilla,Uruguay,1,1940-03-28
FC Barcelona,1963/1964,Player,Forward,,Vicente González,Spain,0,1941-09-17
FC Barcelona,1963/1964,Player,Forward,,Zaldúa,Spain,0,1941-12-15
FC Barcelona,1963/1964,Player,Forward,,Vidal,Spain,0,1943-07-12
FC Barcelona,1963/1964,Player,Goalkeeper,,Pesudo,Spain,0,1936-06-01
FC Barcelona,1963/1964,Player,Goalkeeper,,Sadurní,Spain,0,1941-04-03
FC Barcelona,1963/1964,Player,Goalkeeper,,Comas,Spain,0,1942-12-01
FC Barcelona,1963/1964,Staff,Manager,,César Rodríguez,Spain,0,1920-06-29
FC Barcelona,1963/1964,Player,Midfielder,,Garay,Spain,0,1930-09-10
FC Barcelona,1963/1964,Player,Midfielder,,Martí Vergés,Spain,0,1934-03-08
FC Barcelona,1963/1964,Player,Midfielder,,Ferran Olivella,Spain,0,1936-06-22
FC Barcelona,1963/1964,Player,Midfielder,,Marañon,Spain,0,1938-04-21
FC Barcelona,1963/1964,Player,Midfielder,,Pereda,Spain,0,1938-06-15
FC Barcelona,1963/1964,Player,Midfielder,,Fusté,Spain,0,1941-04-15
FC Barcelona,1963/1964,Player,Midfielder,,Rifé,Spain,0,1942-02-04
FC Barcelona,1962/1963,Player,Defender,,Joan Segarra,Spain,0,1927-11-15
FC Barcelona,1962/1963,Player,Defender,,Gracia,Spain,0,1932-03-27
FC Barcelona,1962/1963,Player,Defender,,Rodri,Spain,0,1934-03-08
FC Barcelona,1962/1963,Player,Defender,,Gensana,Spain,0,1936-06-03
FC Barcelona,1962/1963,Player,Defender,,Foncho,Spain,0,1939-04-29
FC Barcelona,1962/1963,Player,Defender,,Julio Benítez,Uruguay,1,1940-10-01
FC Barcelona,1962/1963,Player,Defender,,Eladio,Spain,0,1940-11-18
FC Barcelona,1962/1963,Player,Forward,,Sándor Kocsis,Hungary,1,1929-09-23
FC Barcelona,1962/1963,Player,Forward,,Ramón Villaverde,Uruguay,1,1930-03-16
FC Barcelona,1962/1963,Player,Forward,,Cayetano Ré,Paraguay,1,1938-02-07
FC Barcelona,1962/1963,Player,Forward,,Camps,Spain,0,1938-05-24
FC Barcelona,1962/1963,Player,Forward,,Zaballa,Spain,0,1938-07-29
FC Barcelona,1962/1963,Player,Forward,,Fernand Goyvaerts,Belgium,1,1938-10-24
FC Barcelona,1962/1963,Player,Forward,,Luis Cubilla,Uruguay,1,1940-03-28
FC Barcelona,1962/1963,Player,Forward,,Vicente González,Spain,0,1941-09-17
FC Barcelona,1962/1963,Player,Forward,,Zaldúa,Spain,0,1941-12-15
FC Barcelona,1962/1963,Player,Goalkeeper,,Celdrán,Spain,0,1936-03-25
FC Barcelona,1962/1963,Player,Goalkeeper,,Pesudo,Spain,0,1936-06-01
FC Barcelona,1962/1963,Player,Goalkeeper,,Sadurní,Spain,0,1941-04-03
FC Barcelona,1962/1963,Staff,Manager,,Gonzalvo II,Spain,0,1920-01-16
FC Barcelona,1962/1963,Player,Midfielder,,Garay,Spain,0,1930-09-10
FC Barcelona,1962/1963,Player,Midfielder,,Martí Vergés,Spain,0,1934-03-08
FC Barcelona,1962/1963,Player,Midfielder,,Ferran Olivella,Spain,0,1936-06-22
FC Barcelona,1962/1963,Player,Midfielder,,Alcides Silveira,Uruguay,1,1938-03-18
FC Barcelona,1962/1963,Player,Midfielder,,Pereda,Spain,0,1938-06-15
FC Barcelona,1962/1963,Player,Midfielder,,Fusté,Spain,0,1941-04-15
FC Barcelona,1961/1962,Player,Defender,,Joan Segarra,Spain,0,1927-11-15
FC Barcelona,1961/1962,Player,Defender,,Gracia,Spain,0,1932-03-27
FC Barcelona,1961/1962,Player,Defender,,Rodri,Spain,0,1934-03-08
FC Barcelona,1961/1962,Player,Defender,,Gensana,Spain,0,1936-06-03
FC Barcelona,1961/1962,Player,Defender,,Rifé,Spain,0,1938-02-05
FC Barcelona,1961/1962,Player,Defender,,Foncho,Spain,0,1939-04-29
FC Barcelona,1961/1962,Player,Defender,,Julio Benítez,Uruguay,1,1940-10-01
FC Barcelona,1961/1962,Player,Forward,,Sándor Kocsis,Hungary,1,1929-09-23
FC Barcelona,1961/1962,Player,Forward,,Ramón Villaverde,Uruguay,1,1930-03-16
FC Barcelona,1961/1962,Player,Forward,,Evaristo,Brazil,1,1933-06-22
FC Barcelona,1961/1962,Player,Forward,,Eulogio Martínez,Spain,0,1935-03-11
FC Barcelona,1961/1962,Player,Forward,,Zaballa,Spain,0,1938-07-29
FC Barcelona,1961/1962,Player,Forward,,Vicente González,Spain,0,1941-09-17
FC Barcelona,1961/1962,Player,Forward,,Zaldúa,Spain,0,1941-12-15
FC Barcelona,1961/1962,Player,Goalkeeper,,Ramallets,Spain,0,1924-07-04
FC Barcelona,1961/1962,Player,Goalkeeper,,Celdrán,Spain,0,1936-03-25
FC Barcelona,1961/1962,Player,Goalkeeper,,Pesudo,Spain,0,1936-06-01
FC Barcelona,1961/1962,Player,Goalkeeper,,Sadurní,Spain,0,1941-04-03
FC Barcelona,1961/1962,Staff,Manager,,László Kubala,Hungary,1,1927-06-10
FC Barcelona,1961/1962,Player,Midfielder,,Garay,Spain,0,1930-09-10
FC Barcelona,1961/1962,Player,Midfielder,,Martí Vergés,Spain,0,1934-03-08
FC Barcelona,1961/1962,Player,Midfielder,,Ferran Olivella,Spain,0,1936-06-22
FC Barcelona,1961/1962,Player,Midfielder,,Tibor Szalay,Hungary,1,1938-01-26
FC Barcelona,1961/1962,Player,Midfielder,,Marañon,Spain,0,1938-04-21
FC Barcelona,1961/1962,Player,Midfielder,,Pereda,Spain,0,1938-06-15
FC Barcelona,1961/1962,Player,Midfielder,,Pais,Spain,0,1938-12-07
FC Barcelona,1960/1961,Player,Defender,,Joan Segarra,Spain,0,1927-11-15
FC Barcelona,1960/1961,Player,Defender,,Gracia,Spain,0,1932-03-27
FC Barcelona,1960/1961,Player,Defender,,Pintó,Spain,0,1932-11-11
FC Barcelona,1960/1961,Player,Defender,,Rodri,Spain,0,1934-03-08
FC Barcelona,1960/1961,Player,Defender,,Gensana,Spain,0,1936-06-03
FC Barcelona,1960/1961,Player,Defender,,Foncho,Spain,0,1939-04-29
FC Barcelona,1960/1961,Player,Forward,,László Kubala,Hungary,1,1927-06-10
FC Barcelona,1960/1961,Player,Forward,,Zoltán Czibor,Hungary,1,1929-08-23
FC Barcelona,1960/1961,Player,Forward,,Sándor Kocsis,Hungary,1,1929-09-23
FC Barcelona,1960/1961,Player,Forward,,Ramón Villaverde,Uruguay,1,1930-03-16
FC Barcelona,1960/1961,Player,Forward,,Tejada,Spain,0,1933-01-06
FC Barcelona,1960/1961,Player,Forward,,Evaristo,Brazil,1,1933-06-22
FC Barcelona,1960/1961,Player,Forward,,Eulogio Martínez,Spain,0,1935-03-11
FC Barcelona,1960/1961,Player,Forward,,Beitia,Spain,0,1936-11-17
FC Barcelona,1960/1961,Player,Forward,,Coll,Spain,0,1937-08-03
FC Barcelona,1960/1961,Player,Forward,,Suco,Spain,0,1938-09-27
FC Barcelona,1960/1961,Player,Goalkeeper,,Ramallets,Spain,0,1924-07-04
FC Barcelona,1960/1961,Player,Goalkeeper,,Rodri,Spain,0,1941-08-18
FC Barcelona,1960/1961,Staff,Manager,,Enrique Orizaola,Spain,0,1922-03-26
FC Barcelona,1960/1961,Player,Midfielder,,Garay,Spain,0,1930-09-10
FC Barcelona,1960/1961,Player,Midfielder,,Ribelles,Spain,0,1934-02-01
FC Barcelona,1960/1961,Player,Midfielder,,Martí Vergés,Spain,0,1934-03-08
FC Barcelona,1960/1961,Player,Midfielder,,Luis Suárez,Spain,0,1935-05-02
FC Barcelona,1960/1961,Player,Midfielder,,Ferran Olivella,Spain,0,1936-06-22
FC Barcelona,1960/1961,Player,Midfielder,,Marañon,Spain,0,1938-04-21
FC Barcelona,1959/1960,Player,Defender,,Flotats,Spain,0,1927-06-02
FC Barcelona,1959/1960,Player,Defender,,Joan Segarra,Spain,0,1927-11-15
FC Barcelona,1959/1960,Player,Defender,,Brugue,Spain,0,1931-07-18
FC Barcelona,1959/1960,Player,Defender,,Gracia,Spain,0,1932-03-27
FC Barcelona,1959/1960,Player,Defender,,Pintó,Spain,0,1932-11-11
FC Barcelona,1959/1960,Player,Defender,,Rodri,Spain,0,1934-03-08
FC Barcelona,1959/1960,Player,Defender,,Gensana,Spain,0,1936-06-03
FC Barcelona,1959/1960,Player,Defender,,Rifé,Spain,0,1938-02-05
FC Barcelona,1959/1960,Player,Forward,,László Kubala,Hungary,1,1927-06-10
FC Barcelona,1959/1960,Player,Forward,,Zoltán Czibor,Hungary,1,1929-08-23
FC Barcelona,1959/1960,Player,Forward,,Sándor Kocsis,Hungary,1,1929-09-23
FC Barcelona,1959/1960,Player,Forward,,Ramón Villaverde,Uruguay,1,1930-03-16
FC Barcelona,1959/1960,Player,Forward,,Tejada,Spain,0,1933-01-06
FC Barcelona,1959/1960,Player,Forward,,Evaristo,Brazil,1,1933-06-22
FC Barcelona,1959/1960,Player,Forward,,Eulogio Martínez,Spain,0,1935-03-11
FC Barcelona,1959/1960,Player,Forward,,Coll,Spain,0,1937-08-03
FC Barcelona,1959/1960,Player,Forward,,Suco,Spain,0,1938-09-27
FC Barcelona,1959/1960,Player,Forward,,Miguel Loayza,Peru,1,1940-06-21
FC Barcelona,1959/1960,Player,Goalkeeper,,Ramallets,Spain,0,1924-07-04
FC Barcelona,1959/1960,Player,Goalkeeper,,Carlos Medrano,Argentina,1,1934-04-16
FC Barcelona,1959/1960,Player,Goalkeeper,,Celdrán,Spain,0,1936-03-25
FC Barcelona,1959/1960,Staff,Manager,,Helenio Herrera,France,1,1910-04-10
FC Barcelona,1959/1960,Player,Midfielder,,Ribelles,Spain,0,1934-02-01
FC Barcelona,1959/1960,Player,Midfielder,,Martí Vergés,Spain,0,1934-03-08
FC Barcelona,1959/1960,Player,Midfielder,,Luis Suárez,Spain,0,1935-05-02
FC Barcelona,1959/1960,Player,Midfielder,,Ferran Olivella,Spain,0,1936-06-22
FC Barcelona,1958/1959,Player,Defender,,Flotats,Spain,0,1927-06-02
FC Barcelona,1958/1959,Player,Defender,,Joan Segarra,Spain,0,1927-11-15
FC Barcelona,1958/1959,Player,Defender,,Brugue,Spain,0,1931-07-18
FC Barcelona,1958/1959,Player,Defender,,Gracia,Spain,0,1932-03-27
FC Barcelona,1958/1959,Player,Defender,,Rodri,Spain,0,1934-03-08
FC Barcelona,1958/1959,Player,Defender,,Gensana,Spain,0,1936-06-03
FC Barcelona,1958/1959,Player,Defender,,Rifé,Spain,0,1938-02-05
FC Barcelona,1958/1959,Player,Forward,,László Kubala,Hungary,1,1927-06-10
FC Barcelona,1958/1959,Player,Forward,,Zoltán Czibor,Hungary,1,1929-08-23
FC Barcelona,1958/1959,Player,Forward,,Sándor Kocsis,Hungary,1,1929-09-23
FC Barcelona,1958/1959,Player,Forward,,Ramón Villaverde,Uruguay,1,1930-03-16
FC Barcelona,1958/1959,Player,Forward,,Tejada,Spain,0,1933-01-06
FC Barcelona,1958/1959,Player,Forward,,Evaristo,Brazil,1,1933-06-22
FC Barcelona,1958/1959,Player,Forward,,Eulogio Martínez,Spain,0,1935-03-11
FC Barcelona,1958/1959,Player,Forward,,Coll,Spain,0,1937-08-03
FC Barcelona,1958/1959,Player,Goalkeeper,,Ramallets,Spain,0,1924-07-04
FC Barcelona,1958/1959,Player,Goalkeeper,,Estrems,Spain,0,1932-12-11
FC Barcelona,1958/1959,Player,Goalkeeper,,Larraz,Spain,0,1938-08-07
FC Barcelona,1958/1959,Staff,Manager,,Helenio Herrera,France,1,1910-04-10
FC Barcelona,1958/1959,Player,Midfielder,,Ribelles,Spain,0,1934-02-01
FC Barcelona,1958/1959,Player,Midfielder,,Martí Vergés,Spain,0,1934-03-08
FC Barcelona,1958/1959,Player,Midfielder,,Hermes González Flóres,Paraguay,1,1935-04-06
FC Barcelona,1958/1959,Player,Midfielder,,Luis Suárez,Spain,0,1935-05-02
FC Barcelona,1958/1959,Player,Midfielder,,Ferran Olivella,Spain,0,1936-06-22
FC Barcelona,1957/1958,Player,Defender,,Flotats,Spain,0,1927-06-02
FC Barcelona,1957/1958,Player,Defender,,Joan Segarra,Spain,0,1927-11-15
FC Barcelona,1957/1958,Player,Defender,,Biosca,Spain,0,1928-02-29
FC Barcelona,1957/1958,Player,Defender,,Brugue,Spain,0,1931-07-18
FC Barcelona,1957/1958,Player,Defender,,Gracia,Spain,0,1932-03-27
FC Barcelona,1957/1958,Player,Defender,,Gensana,Spain,0,1936-06-03
FC Barcelona,1957/1958,Player,Forward,,Basora,Spain,0,1926-11-18
FC Barcelona,1957/1958,Player,Forward,,László Kubala,Hungary,1,1927-06-10
FC Barcelona,1957/1958,Player,Forward,,Zoltán Czibor,Hungary,1,1929-08-23
FC Barcelona,1957/1958,Player,Forward,,Ramón Villaverde,Uruguay,1,1930-03-16
FC Barcelona,1957/1958,Player,Forward,,Tejada,Spain,0,1933-01-06
FC Barcelona,1957/1958,Player,Forward,,Evaristo,Brazil,1,1933-06-22
FC Barcelona,1957/1958,Player,Forward,,Sampedro,Spain,0,1934-01-28
FC Barcelona,1957/1958,Player,Forward,,Eulogio Martínez,Spain,0,1935-03-11
